1.800000E-001 2.899545E-001 7.084310E-001 1.000000E+000
2.200000E-001 2.899545E-001 7.084310E-001 1.000000E+000
2.600000E-001 2.899545E-001 7.084310E-001 1.000000E+000
3.000000E-001 2.899545E-001 7.084310E-001 0.000000E+000
3.400000E-001 2.899545E-001 7.084310E-001 0.000000E+000
3.800000E-001 2.899545E-001 7.084310E-001 0.000000E+000
4.200000E-001 2.899545E-001 7.084310E-001 0.000000E+000
4.600000E-001 2.899545E-001 7.084310E-001 0.000000E+000
5.000000E-001 2.899545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 3.299545E-001 7.084310E-001 1.000000E+000
-1.000000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 3.299545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 3.299545E-001 7.084310E-001 1.000000E+000
2.000000E-002 3.299545E-001 7.084310E-001 1.000000E+000
6.000000E-002 3.299545E-001 7.084310E-001 0.000000E+000
1.000000E-001 3.299545E-001 7.084310E-001 0.000000E+000
1.400000E-001 3.299545E-001 7.084310E-001 0.000000E+000
1.800000E-001 3.299545E-001 7.084310E-001 0.000000E+000
2.200000E-001 3.299545E-001 7.084310E-001 1.000000E+000
2.600000E-001 3.299545E-001 7.084310E-001 0.000000E+000
3.000000E-001 3.299545E-001 7.084310E-001 0.000000E+000
3.400000E-001 3.299545E-001 7.084310E-001 0.000000E+000
3.800000E-001 3.299545E-001 7.084310E-001 0.000000E+000
4.200000E-001 3.299545E-001 7.084310E-001 0.000000E+000
4.600000E-001 3.299545E-001 7.084310E-001 0.000000E+000
5.000000E-001 3.299545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 3.699545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 3.699545E-001 7.084310E-001 0.000000E+000
2.000000E-002 3.699545E-001 7.084310E-001 1.000000E+000
6.000000E-002 3.699545E-001 7.084310E-001 1.000000E+000
1.000000E-001 3.699545E-001 7.084310E-001 0.000000E+000
1.400000E-001 3.699545E-001 7.084310E-001 1.000000E+000
1.800000E-001 3.699545E-001 7.084310E-001 1.000000E+000
2.200000E-001 3.699545E-001 7.084310E-001 0.000000E+000
2.600000E-001 3.699545E-001 7.084310E-001 0.000000E+000
3.000000E-001 3.699545E-001 7.084310E-001 0.000000E+000
3.400000E-001 3.699545E-001 7.084310E-001 0.000000E+000
3.800000E-001 3.699545E-001 7.084310E-001 0.000000E+000
4.200000E-001 3.699545E-001 7.084310E-001 0.000000E+000
4.600000E-001 3.699545E-001 7.084310E-001 0.000000E+000
5.000000E-001 3.699545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 4.099545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 4.099545E-001 7.084310E-001 1.000000E+000
2.000000E-002 4.099545E-001 7.084310E-001 1.000000E+000
6.000000E-002 4.099545E-001 7.084310E-001 1.000000E+000
1.000000E-001 4.099545E-001 7.084310E-001 1.000000E+000
1.400000E-001 4.099545E-001 7.084310E-001 1.000000E+000
1.800000E-001 4.099545E-001 7.084310E-001 1.000000E+000
2.200000E-001 4.099545E-001 7.084310E-001 1.000000E+000
2.600000E-001 4.099545E-001 7.084310E-001 0.000000E+000
3.000000E-001 4.099545E-001 7.084310E-001 0.000000E+000
3.400000E-001 4.099545E-001 7.084310E-001 0.000000E+000
3.800000E-001 4.099545E-001 7.084310E-001 0.000000E+000
4.200000E-001 4.099545E-001 7.084310E-001 0.000000E+000
4.600000E-001 4.099545E-001 7.084310E-001 0.000000E+000
5.000000E-001 4.099545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 4.499545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 4.499545E-001 7.084310E-001 0.000000E+000
2.000000E-002 4.499545E-001 7.084310E-001 1.000000E+000
6.000000E-002 4.499545E-001 7.084310E-001 1.000000E+000
1.000000E-001 4.499545E-001 7.084310E-001 0.000000E+000
1.400000E-001 4.499545E-001 7.084310E-001 0.000000E+000
1.800000E-001 4.499545E-001 7.084310E-001 0.000000E+000
2.200000E-001 4.499545E-001 7.084310E-001 0.000000E+000
2.600000E-001 4.499545E-001 7.084310E-001 0.000000E+000
3.000000E-001 4.499545E-001 7.084310E-001 0.000000E+000
3.400000E-001 4.499545E-001 7.084310E-001 0.000000E+000
3.800000E-001 4.499545E-001 7.084310E-001 0.000000E+000
4.200000E-001 4.499545E-001 7.084310E-001 0.000000E+000
4.600000E-001 4.499545E-001 7.084310E-001 0.000000E+000
5.000000E-001 4.499545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 4.899545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 4.899545E-001 7.084310E-001 0.000000E+000
2.000000E-002 4.899545E-001 7.084310E-001 0.000000E+000
6.000000E-002 4.899545E-001 7.084310E-001 0.000000E+000
1.000000E-001 4.899545E-001 7.084310E-001 0.000000E+000
1.400000E-001 4.899545E-001 7.084310E-001 0.000000E+000
1.800000E-001 4.899545E-001 7.084310E-001 0.000000E+000
2.200000E-001 4.899545E-001 7.084310E-001 0.000000E+000
2.600000E-001 4.899545E-001 7.084310E-001 0.000000E+000
3.000000E-001 4.899545E-001 7.084310E-001 0.000000E+000
3.400000E-001 4.899545E-001 7.084310E-001 0.000000E+000
3.800000E-001 4.899545E-001 7.084310E-001 0.000000E+000
4.200000E-001 4.899545E-001 7.084310E-001 0.000000E+000
4.600000E-001 4.899545E-001 7.084310E-001 0.000000E+000
5.000000E-001 4.899545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 5.299545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 5.299545E-001 7.084310E-001 0.000000E+000
2.000000E-002 5.299545E-001 7.084310E-001 0.000000E+000
6.000000E-002 5.299545E-001 7.084310E-001 0.000000E+000
1.000000E-001 5.299545E-001 7.084310E-001 0.000000E+000
1.400000E-001 5.299545E-001 7.084310E-001 0.000000E+000
1.800000E-001 5.299545E-001 7.084310E-001 0.000000E+000
2.200000E-001 5.299545E-001 7.084310E-001 0.000000E+000
2.600000E-001 5.299545E-001 7.084310E-001 0.000000E+000
3.000000E-001 5.299545E-001 7.084310E-001 0.000000E+000
3.400000E-001 5.299545E-001 7.084310E-001 0.000000E+000
3.800000E-001 5.299545E-001 7.084310E-001 0.000000E+000
4.200000E-001 5.299545E-001 7.084310E-001 0.000000E+000
4.600000E-001 5.299545E-001 7.084310E-001 0.000000E+000
5.000000E-001 5.299545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 5.699545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 5.699545E-001 7.084310E-001 0.000000E+000
2.000000E-002 5.699545E-001 7.084310E-001 0.000000E+000
6.000000E-002 5.699545E-001 7.084310E-001 0.000000E+000
1.000000E-001 5.699545E-001 7.084310E-001 0.000000E+000
1.400000E-001 5.699545E-001 7.084310E-001 0.000000E+000
1.800000E-001 5.699545E-001 7.084310E-001 0.000000E+000
2.200000E-001 5.699545E-001 7.084310E-001 0.000000E+000
2.600000E-001 5.699545E-001 7.084310E-001 0.000000E+000
3.000000E-001 5.699545E-001 7.084310E-001 0.000000E+000
3.400000E-001 5.699545E-001 7.084310E-001 0.000000E+000
3.800000E-001 5.699545E-001 7.084310E-001 0.000000E+000
4.200000E-001 5.699545E-001 7.084310E-001 0.000000E+000
4.600000E-001 5.699545E-001 7.084310E-001 0.000000E+000
5.000000E-001 5.699545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 6.099545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 6.099545E-001 7.084310E-001 0.000000E+000
2.000000E-002 6.099545E-001 7.084310E-001 0.000000E+000
6.000000E-002 6.099545E-001 7.084310E-001 0.000000E+000
1.000000E-001 6.099545E-001 7.084310E-001 0.000000E+000
1.400000E-001 6.099545E-001 7.084310E-001 0.000000E+000
1.800000E-001 6.099545E-001 7.084310E-001 0.000000E+000
2.200000E-001 6.099545E-001 7.084310E-001 0.000000E+000
2.600000E-001 6.099545E-001 7.084310E-001 0.000000E+000
3.000000E-001 6.099545E-001 7.084310E-001 0.000000E+000
3.400000E-001 6.099545E-001 7.084310E-001 0.000000E+000
3.800000E-001 6.099545E-001 7.084310E-001 0.000000E+000
4.200000E-001 6.099545E-001 7.084310E-001 0.000000E+000
4.600000E-001 6.099545E-001 7.084310E-001 0.000000E+000
5.000000E-001 6.099545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 6.499545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 6.499545E-001 7.084310E-001 0.000000E+000
2.000000E-002 6.499545E-001 7.084310E-001 0.000000E+000
6.000000E-002 6.499545E-001 7.084310E-001 0.000000E+000
1.000000E-001 6.499545E-001 7.084310E-001 0.000000E+000
1.400000E-001 6.499545E-001 7.084310E-001 0.000000E+000
1.800000E-001 6.499545E-001 7.084310E-001 0.000000E+000
2.200000E-001 6.499545E-001 7.084310E-001 0.000000E+000
2.600000E-001 6.499545E-001 7.084310E-001 0.000000E+000
3.000000E-001 6.499545E-001 7.084310E-001 0.000000E+000
3.400000E-001 6.499545E-001 7.084310E-001 0.000000E+000
3.800000E-001 6.499545E-001 7.084310E-001 0.000000E+000
4.200000E-001 6.499545E-001 7.084310E-001 0.000000E+000
4.600000E-001 6.499545E-001 7.084310E-001 0.000000E+000
5.000000E-001 6.499545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-4.600000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-4.200000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-3.800000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-3.400000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-3.000000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-2.600000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-2.200000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-1.800000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-1.400000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-1.000000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-6.000000E-002 6.899545E-001 7.084310E-001 0.000000E+000
-2.000000E-002 6.899545E-001 7.084310E-001 0.000000E+000
2.000000E-002 6.899545E-001 7.084310E-001 0.000000E+000
6.000000E-002 6.899545E-001 7.084310E-001 0.000000E+000
1.000000E-001 6.899545E-001 7.084310E-001 0.000000E+000
1.400000E-001 6.899545E-001 7.084310E-001 0.000000E+000
1.800000E-001 6.899545E-001 7.084310E-001 0.000000E+000
2.200000E-001 6.899545E-001 7.084310E-001 0.000000E+000
2.600000E-001 6.899545E-001 7.084310E-001 0.000000E+000
3.000000E-001 6.899545E-001 7.084310E-001 0.000000E+000
3.400000E-001 6.899545E-001 7.084310E-001 0.000000E+000
3.800000E-001 6.899545E-001 7.084310E-001 0.000000E+000
4.200000E-001 6.899545E-001 7.084310E-001 0.000000E+000
4.600000E-001 6.899545E-001 7.084310E-001 0.000000E+000
5.000000E-001 6.899545E-001 7.084310E-001 0.000000E+000
-5.000000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-4.600000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-4.200000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-3.800000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-3.400000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-3.000000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-2.600000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-2.200000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-1.800000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-1.400000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-1.000000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-6.000000E-002 -1.070046E+000 7.484310E-001 0.000000E+000
-2.000000E-002 -1.070046E+000 7.484310E-001 0.000000E+000
2.000000E-002 -1.070046E+000 7.484310E-001 0.000000E+000
6.000000E-002 -1.070046E+000 7.484310E-001 0.000000E+000
1.000000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
1.400000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
1.800000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
2.200000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
2.600000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
3.000000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
3.400000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
3.800000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
4.200000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
4.600000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
5.000000E-001 -1.070046E+000 7.484310E-001 0.000000E+000
-5.000000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-4.600000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-4.200000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-3.800000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-3.400000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-3.000000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-2.600000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-2.200000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-1.800000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-1.400000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-1.000000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-6.000000E-002 -1.030046E+000 7.484310E-001 0.000000E+000
-2.000000E-002 -1.030046E+000 7.484310E-001 0.000000E+000
2.000000E-002 -1.030046E+000 7.484310E-001 0.000000E+000
6.000000E-002 -1.030046E+000 7.484310E-001 0.000000E+000
1.000000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
1.400000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
1.800000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
2.200000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
2.600000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
3.000000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
3.400000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
3.800000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
4.200000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
4.600000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
5.000000E-001 -1.030046E+000 7.484310E-001 0.000000E+000
-5.000000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-4.600000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-4.200000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-3.800000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-3.400000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-3.000000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-2.600000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-2.200000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-1.800000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-1.400000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-1.000000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-6.000000E-002 -9.900455E-001 7.484310E-001 0.000000E+000
-2.000000E-002 -9.900455E-001 7.484310E-001 0.000000E+000
2.000000E-002 -9.900455E-001 7.484310E-001 0.000000E+000
6.000000E-002 -9.900455E-001 7.484310E-001 0.000000E+000
1.000000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
1.400000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
1.800000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
2.200000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
2.600000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
3.000000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
3.400000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
3.800000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
4.200000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
4.600000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
5.000000E-001 -9.900455E-001 7.484310E-001 0.000000E+000
-5.000000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-4.600000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-4.200000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-3.800000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-3.400000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-3.000000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-2.600000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-2.200000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-1.800000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-1.400000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-1.000000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-6.000000E-002 -9.500455E-001 7.484310E-001 0.000000E+000
-2.000000E-002 -9.500455E-001 7.484310E-001 0.000000E+000
2.000000E-002 -9.500455E-001 7.484310E-001 0.000000E+000
6.000000E-002 -9.500455E-001 7.484310E-001 0.000000E+000
1.000000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
1.400000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
1.800000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
2.200000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
2.600000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
3.000000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
3.400000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
3.800000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
4.200000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
4.600000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
5.000000E-001 -9.500455E-001 7.484310E-001 0.000000E+000
-5.000000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-4.600000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-4.200000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-3.800000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-3.400000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-3.000000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-2.600000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-2.200000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-1.800000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-1.400000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-1.000000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-6.000000E-002 -9.100455E-001 7.484310E-001 0.000000E+000
-2.000000E-002 -9.100455E-001 7.484310E-001 0.000000E+000
2.000000E-002 -9.100455E-001 7.484310E-001 0.000000E+000
6.000000E-002 -9.100455E-001 7.484310E-001 0.000000E+000
1.000000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
1.400000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
1.800000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
2.200000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
2.600000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
3.000000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
3.400000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
3.800000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
4.200000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
4.600000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
5.000000E-001 -9.100455E-001 7.484310E-001 0.000000E+000
-5.000000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-4.600000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-4.200000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-3.800000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-3.400000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-3.000000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-2.600000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-2.200000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-1.800000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-1.400000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-1.000000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-6.000000E-002 -8.700455E-001 7.484310E-001 0.000000E+000
-2.000000E-002 -8.700455E-001 7.484310E-001 0.000000E+000
2.000000E-002 -8.700455E-001 7.484310E-001 0.000000E+000
6.000000E-002 -8.700455E-001 7.484310E-001 0.000000E+000
1.000000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
1.400000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
1.800000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
2.200000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
2.600000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
3.000000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
3.400000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
3.800000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
4.200000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
4.600000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
5.000000E-001 -8.700455E-001 7.484310E-001 0.000000E+000
-5.000000E-001 -8.300455E-001 7.484310E-001 0.000000E+000
